PC1,PC2,PC3,PC4,PC5,PC6
-0.5309915655462354,-1.2154096813519268,-0.7966481074458024,-0.8670072963555602,0.17768594630730353,-0.2646481600943877
-0.23103391939917786,-1.3827519703361506,-0.9016986612692909,-1.3359772710282605,-0.5246148078333044,0.04603163737954147
-0.4361278920353698,-1.0345789094524027,-1.765271619715787,-1.585170753794533,-1.099623441997076,-0.9573426255476651
0.31924266826634395,-1.1344104580446275,-1.373832864706418,-1.0271859041719125,-0.9539509141789461,-0.5078888943388028
-0.394571726003297,1.968839269439235,-1.6284527531416302,-0.3220544154816902,-0.7282278775749775,1.0241672859297384
-0.49748716643420476,2.7727831816142676,-1.6248184665537053,-0.27523155579375763,0.21331186605204028,0.21853042262166317
0.7845211850293868,-0.15689677171180097,-0.07938175177035237,0.5566838153789864,0.6490510220506582,-0.197506346301578
-0.0042178996662320094,0.33064454860707154,0.41680748252087146,1.7145146170274477,0.47999556220209555,0.27511818390857384
-1.3036940732367885,1.8725656892722382,0.6855442678256016,1.9956865562058381,1.1920624358746177,-0.8681899329407096
-0.653522487492544,0.39115750691289286,1.5384740145807128,1.934687040814145,1.1159988724091983,-0.9629552982122629
0.21504757970181784,-0.7851664779468303,0.8256341451134902,0.902886059038292,-0.11930889709132066,-0.1710722015914993
1.0139906767492104,-1.5780352465586174,0.7851607188204436,-0.8962813687332228,-0.006877543466009675,-1.1790920950624553
1.6448037299282647,-2.2812921322756208,2.1784328353960887,-1.3101233461865291,0.5249484897403186,-0.9450017990561718
0.6637211404048616,-0.709606892907812,1.403071191354327,-0.6444533918858484,0.1588058205215234,1.0578370519914944
-0.25689738236615,0.7974227842730973,0.4315615300825869,-0.13429615593151495,0.20462873146996965,1.3650053486289233
0.11982958848670078,0.9095580394804648,1.373726536091735,0.6738238667719173,-0.13651354697329574,0.5356915119068051
-0.20435211650486543,1.1410005339835647,0.9394449773894209,1.0568396464998766,-0.9362557653100079,0.04548552761036463
-0.22233083730726366,0.1431804286799457,-0.1962143047942279,-0.1709741820901984,0.1334050349792986,0.5421489398292108
1.6993871440373458,-1.080272273241362,0.268369797175324,-1.325835269089188,1.06459915459715,1.8185845194470756
2.1100623775320075,-0.4016166827726124,0.31250579643007503,-0.5546771940473111,-0.34124326671544497,0.9717279406130068
0.5218139590963317,-0.6753298399323814,-0.4533831793273909,0.1736048281937145,-0.6489437439735247,-1.0648628395110131
0.9594776959359093,-1.7165658231466223,-0.9823458031285552,-0.9364213871973726,0.633313998831056,-0.9774337009254356
1.6596442010500918,-0.2432660240678106,-1.7987536476757673,-1.2051212280385404,0.17109930674081175,-0.8625716930811145
0.3630825731902409,1.0196537740219378,-2.1754125142952456,0.5040372117659588,-0.8210584343388008,-1.475078536731942
0.43421470812509383,0.09598284161499712,-1.817859182653232,1.1835286601634476,-0.7312473856976712,-0.7255159116079309
1.0382741340138544,-0.12342304663543269,-1.29395601584703,0.6174285489630627,-0.9044705976769252,-0.46223304798599213
0.12387529501859212,-0.07220068619585515,0.1937777308178941,0.21030898020469435,-0.3053716563621931,-0.8521537382987481
0.46116537278651015,-0.6280721656870208,1.2077094455343593,-0.611492981501474,1.2414269910539857,0.1638299867468419
0.32183993801383814,0.15521559918683425,-0.3967944747999464,-0.5652794853480523,1.0121303988088612,0.584002768655474
-1.416782119949967,0.573092087985416,-2.1928367440245826,0.40821427289607864,0.17405977912426238,0.14314161570978892
-0.14194102596969893,-0.42400051229993696,-1.4769216659163606,-0.3176732414006422,0.7332590837992462,0.9740944511985943
1.3235603271430711,0.6760814928288347,1.1156818865542375,-0.5116280430186417,0.17971376183604368,1.2972426944529605
0.13661939107633728,2.649604163675302,3.5406176989845197,1.3334876557117636,-1.8523708315282885,0.5641212923393876
0.9787290143456421,1.8635624116302478,3.006718194255849,0.7865009231265723,-1.9524749019482663,1.0975853018503805
0.47773452424139456,0.31713491914372727,-0.29709492159305756,-1.0235774531713824,-0.1435142358661383,1.6517243333399865
-3.544377056105496,-0.5493149940504015,-2.145625734866624,0.17348991505113345,0.6625187739518592,0.45828127058369283
-3.2843572563860595,-0.9558108934766398,-1.3201083179976956,1.0730048743597536,0.1505330032371143,-0.7041309866867123
-1.9123268985004347,0.6945201863825514,-0.33183092453842516,-0.3224430869984108,-0.05862209019436495,-0.8154524753399532
-4.757756239753507,1.719237738357855,-0.11569442471902583,-0.637916117784266,0.17972610096145566,-1.0263027750152938
-4.519141968711095,-0.6351927339032905,0.07402386024983126,0.06939883380631216,0.3081804409580707,-1.6236863259329133
-1.954317463595802,-1.7719300044642083,1.3404520697438365,0.4596580414414244,0.729017860478457,-1.8647535324586437
-2.724026989407037,-0.32046898218361103,3.2314442821609846,0.7360506054982753,1.1337910128111879,-1.2466534612651783
-2.403570705257186,-0.2910020275433746,2.7811859947295985,-0.13899695189952938,0.8396014594809718,0.46674292071086276
-0.7633783115959599,-0.9083130603940393,0.28101880387909384,-0.8446622680561747,0.32078231789280875,2.1506686556232792
-0.4059307342659335,-0.6934074698806516,-0.40862027099167114,0.6225383813930575,-0.5662178342864063,1.6217565252055461
1.3068061268825206,-1.050045970196346,0.3706797742100807,1.022616498802164,-1.2208747732522798,-0.3087182288391833
2.0547427153796254,-1.140847509383908,0.2740291305251071,-1.3016755866047525,-0.07596071999631372,-0.9460252688477969
1.1291526605466853,-0.9874611542377267,0.4929356302906681,-2.2333847575884245,0.41515757578896945,-0.708678571681608
2.8754146190867584,-1.9368836513905137,1.1923060562907,-0.84736254266892,-1.159610492280628,-0.4319785444742156
4.440357073063576,-1.7420206806518448,0.16872231041001318,-0.41981698163526737,-0.6112565910021597,0.5792795542409335
3.999844993123011,0.7128288317359385,-2.1601279906947863,-0.6356229741543947,1.2441051483396686,1.035272574224799
4.475604090764936,2.423062587555684,-3.6664542447289894,0.5138788131986727,0.061876805564605786,0.4382901506237661
4.029208040078372,1.834489021522719,-3.920442150906422,1.4531505834469727,-1.2394480013663702,0.5340337610956658
2.9743207827271805,0.7127989521339109,-3.9138859798524797,0.7695998263728123,-0.6424732708237698,0.609916149520207
3.2871059296182983,1.0997171319814276,-3.9696043218767096,-0.16111226608937126,-0.676425605959777,-0.24137695549249508
2.516668958610089,1.8170473309186306,-2.558982803752418,-0.6204578990566226,0.1937028594088961,-0.8162925234086275
1.8135431041786825,0.7742603101818574,0.5126384586482439,-0.23447710524475432,1.8394874130696024,-1.042615119882661
1.640410834290395,0.3914814096702609,2.4607904927539472,1.4668975263191317,1.012520689830888,-0.6843683339098899
-0.9396765584817248,2.0962837855332435,2.879652153464438,2.20416777035417,0.6116851962083789,0.4020655340118441
-1.892823759888533,1.9694231982619863,3.936174644764082,0.6579195638898692,2.127997012747912,0.5067513345996064
0.2520810030010273,-0.4496703028751956,4.283481572357316,-0.332180895558752,1.1134162818330644,0.12171532278905817
-0.36603762915786525,-1.719393896002955,1.8382826948909554,0.37225641022682554,-1.5640315558359714,0.23557274782375556
-2.619736370254846,-1.8694940061303336,-0.7560695140755378,0.7634106018340161,-1.972466844692358,-0.5757551713118005
-3.0581696406250463,-1.6215700481585114,-0.551481347460671,-0.24044376699905842,-0.6303431252550128,-1.042843835288842
-2.9743690536445073,-0.8478516743339247,1.4662583961702425,-1.9525818166197948,0.8122307411805227,0.029405520945930245
-2.3147793757904465,-1.05298780602576,2.8762167854109304,-1.7610189122258102,0.40103080239731553,0.06605849622426753
-1.9242756636958915,-1.763178792176634,1.7535497418751749,0.6998291761548082,-1.9455482510430018,0.01600573290082185
-2.9173675523305262,-1.0332672534132925,-1.6374928515671492,0.8120031471115118,-2.0196125786086414,1.8491875541176948
-3.7099388003183362,0.18017836910356363,-3.3819854999669774,-1.5633340951527188,0.3994486519994615,2.1546244499716027
-4.5506794726582696,0.8104208829630817,-1.295815511135702,-1.3505116016695558,0.9642958398444912,0.17730127533053555
-4.537600331202297,1.1973849257922344,0.633042723296972,0.2120750663361687,-0.2380078296428096,-0.7656025325007013
-2.3630826012688937,0.5953241924819673,-0.5249661657868552,-0.2737702596375837,-1.060150310152088,-1.0431077798526165
-1.6621240018151886,-0.6558075233491177,-1.3977143864890589,-0.5422154611964242,-1.2900360584548078,-1.4389769239531551
-2.8043947844640083,-0.26609795788361357,0.1998727932186632,0.4270678134561278,-0.34282944133278115,-0.6005246432826634
-2.3595977892151394,1.013694767593809,1.528524875899156,0.7631413707490988,0.9457538131123382,0.29292587081083077
-0.6967831445605758,0.3635527639887874,1.224989427629275,0.35796922836953154,1.0929142169164956,-0.07251659130671036
1.2651988008667878,-0.47044718083039383,0.5936541636428386,-0.3313876924782091,1.35302895499042,-0.16565435927881958
1.8367546634469998,0.7633823347970716,-0.23069494764665607,-0.2550937015793597,1.8407124026486152,0.4514157551371587
0.29927472553741397,0.8175112648557362,-1.7148751170812793,0.9310778743540106,1.008201837384217,0.6454243847955045
1.0894672156032537,-0.22957378068993967,-3.2481612395447823,0.8846634435945614,0.15168971089182504,0.6109262082086642
3.397302554816853,1.7114126356165795,-3.6522346854771737,0.002892485483676171,0.34859754631982204,0.5809706764420979
3.1993789337935765,2.4400625703907846,-2.3423189440534142,0.759751068900921,-0.03666312452614444,-0.2799091731491041
3.9357196599806525,-1.5865747464580342,-0.5592115543771358,1.2359027500577302,-0.9713452976333085,-1.2596216938110008
5.8082329628445875,-3.2214560636538456,0.33924870756333353,-0.3401579150931972,-0.8841508888309833,-0.7763558634542675
5.50480822245154,-1.073480195757497,0.9991425123970888,-1.4425952718163566,-0.132140644803465,0.08428105171676267
5.746997638428206,-0.5748583216352162,1.559072139853781,-0.6335548507597479,0.11798987955435691,-0.06399915310094849
6.413691464193377,0.21991460834293824,1.149918848069838,0.2584130010609553,-0.23736795244143546,-0.12118429913321299
5.810167379207296,1.5904333483852797,1.016623550689017,-0.417673224627071,-0.5393810196032067,0.06301777109406707
5.685136223635943,-0.16434718858138309,1.9724178259915732,-1.032384435512407,-0.33659900343041843,-0.31270498969260496
3.4749971469238963,-1.0441953117968659,1.7848201483808488,0.4219237984240401,-0.11105162060224086,-0.21082821712311925
0.5680558220045844,0.4457276541797201,0.595528640331981,1.2329857994638755,-0.13307518123121453,0.4116725055126232
1.9900712894040828,-0.4879352120600922,1.3942081974407028,-0.3101158902350298,0.21022291348123012,0.4323833819617141
1.3402444084092946,-0.9263303280972853,2.755556190983832,-0.6399607609193964,0.6875288006330392,0.8248189268353052
-3.343364840215638,1.8130003949237536,1.4501814433762874,0.6049380058237778,0.4623786796133518,1.657150839611659
-3.533783580291924,2.0554280696886367,-0.36059293580739954,0.7363486836036546,-0.11347071372097492,0.9080270006896567
-2.5971153150772723,-0.39530154536547274,-0.47798571501348697,0.7521871521564308,-0.3440228393671672,-0.6446847990884216
-5.8383242566442135,-0.17284618858336173,-1.1233876877120197,1.0395237011622835,-0.3805668379169422,-0.5179955969373305
-7.408025415489383,1.9580612293541204,-2.269515600477202,0.23233124272747366,-0.5620333397309611,0.5185420959748795
-6.979293544481961,1.4052147413715887,-1.6007787244665461,-0.738960971047413,-0.6077520304382604,0.2581638641838173
-8.028310446197485,-2.1300750844011835,-0.331072475731998,-1.3218203668184072,-0.09323001394829665,-0.8543988208659186
-8.261411250344848,-3.3530012506193074,0.018175521051903575,-1.6218362337204824,0.23427510614762717,-1.2776131154588724
-7.413359604944128,-0.5999317660629119,0.26123857219992913,-1.235864908400977,-0.35705101188325694,-1.2994632240496797
-7.131826279219433,0.06341588521994831,-0.012489477885332521,-0.9366659548153247,-0.7471035597457665,-1.2676998755813218
-7.527560023902206,-1.7288397691885182,-1.0855151612093088,-0.16607839390220178,-0.26683202831895464,-0.5147539072449144
-7.577427844965944,0.05660961441197335,-1.141142195379216,1.4323770962557838,0.4000941843173538,0.28526898327198474
-4.568996400858811,3.1692229862540664,-0.06402703423558675,1.334673699793401,1.142320560025512,0.5676262482776736
-1.0688259310880848,2.6565848403345043,-0.037649147785627,0.23174592049288997,1.1652386980501608,1.174355262984929
-1.0863656672882618,0.6706258960582424,-1.5526148807019826,0.20680770606490842,-0.07257108634868811,0.998501112156708
-0.007558363858602621,-0.7021196114171423,-2.8725224651313774,-0.36034650922076145,-0.6444323122732987,-0.6279032008500137
3.4797078919321724,-1.3601388399988181,-2.7321119118953345,-0.6715657600216335,-0.270652021997244,-0.8270379057113576
4.593765070749443,-0.7327728452157939,-1.0471161353842622,0.48171419373792906,-0.21636025041322185,0.5633771854201408
5.714648491232358,-0.5340335257851401,1.5037625718264265,0.21906490153229605,0.6585436879748304,0.5740251132319654
9.151392881743973,-1.702222959175037,3.1091797043415785,-0.5661723099053922,1.725851087789924,0.05665575090930425
11.720913779529866,-2.100935545163832,3.205545819730201,0.29267311834474374,0.9186000209116303,0.8299974625428221
13.095501204054269,-0.889820524865537,3.4939665846998067,0.37359017566233393,0.14512521618474242,1.46274846374757
13.025525841751564,0.44618333924286135,3.1515953271939163,0.14965142417646102,0.24073304519942032,0.9983350776586556
12.13245236054948,0.5056724531809282,0.6339811090642695,0.9217725511175173,-0.5023150847431038,-0.0983719705125746
13.84067364440216,0.3511989987446459,-1.1743486795761275,0.3424116601680983,-0.7418028764871105,-1.125055240352584
14.543665017919576,1.4997032214139265,-1.262727692702147,-0.10288375676109852,-0.10243320623069017,-0.9268201578403015
10.82390022073209,2.007745300459981,-1.5138297811370052,1.1576012823805184,-0.32003002560052896,-0.15531610074272958
8.495403951876117,1.2643736068112408,-0.01224774952709682,0.8459904002082955,-0.03154379585622844,-0.452622809705852
7.6241222640169655,1.3122017000205528,2.1508489120730605,-0.47271581457550405,0.840223541042931,-1.128691834163573
3.0641145914826335,0.5925867512857499,0.46175756271953367,-0.32746694752111105,-0.16326117206650087,-1.1229103578956696
-1.953000969745508,-1.1057056791105775,-1.604698725628923,-0.2799651651677884,-1.693184177841396,-0.5680491601522224
-5.426391817139698,-0.1857350166352863,-0.8280787211004906,-0.7611486874607568,-1.4854426336798787,0.3851851754995121
-11.088572651502872,1.9121801512739387,-0.7795038362739535,-1.0611509387954612,-0.6374233703388447,0.8705052596937473
-17.38540795324057,1.9310543689859916,-0.4505422529417699,-1.316565220702911,-0.5486869961600854,0.507550466299341
-22.046732312693248,0.5712284356868291,1.0070359431730889,-0.8163435257966014,-0.8773537905076597,0.4011299720662523
-26.99480938730171,-1.1849830070918637,-0.5196644650778687,-0.39112821268098613,-0.3371974731452518,0.2951378978940716
-29.66899960384423,-1.5444787412058427,-1.9986075283953835,-0.725589550594909,0.902136819800273,-0.4624863027776137
-26.530253185978648,-0.5063337218578177,0.07844995216880703,-0.4466931166882048,1.2294667272559585,-0.6301445661633035
-22.129122590414884,-1.5837581351461463,0.565693517055242,0.05867865455267339,0.4722599865463742,0.009218451180253448
-20.765333992373858,-3.2691141335206426,-1.2958955956739702,0.8117717547921459,-0.8617709617733148,0.40879229741679274
-18.933825997553754,-2.854330647430305,-1.7258410629373921,2.025763487337763,-1.126986778908986,0.7042471346432049
-13.180029237677994,-2.378016113497838,-1.775619177775456,1.2291377052253463,1.3582681449788825,0.764736451323559
-3.935405635161767,-0.8786211176824177,-1.9894474993363722,-0.009581363098639745,2.4076864153482966,0.24837910315588468
8.615725787836318,1.452600607374542,-1.0428656784819696,0.8506063299746913,-0.32971267914385843,-0.11745935236177771
22.41308974037559,0.9081600088533928,0.7355588079185708,0.258443342035358,-0.7351969496642288,-0.2989027209148363
32.948220243421304,0.7537202295922372,2.641811550249569,-1.1202115043856409,1.4934058744624612,-0.3661723451753827
39.60189610329012,2.3822163999602983,2.8966155477734885,0.2836820216441937,1.2804724718797273,0.14154352717955043
43.2196463481761,1.298086972664163,1.8993418164781644,0.5489405274012449,1.1575630885598098,0.2204102491920738
40.76768892902518,0.8868784139096452,2.6042702363985977,-1.0408056111674646,1.9476379166151359,-0.2704052251173584
31.8524231941372,2.347150781768252,3.0643409986382815,-0.23486510329686106,0.11695626669080157,-0.07642264659527845
21.577336376445317,-0.019840891981114345,1.343282887578095,0.5309469877352155,-1.480043852974527,-0.35102801853423804
12.481958482838962,-1.5175328763720954,0.556955484394624,-0.4431565008460873,-1.2426068585104637,-0.9621360031495837
3.104223950821046,1.3181989982477997,0.3253580930216845,-0.4005865761416991,-1.549133857844172,0.5379312242209839
-6.566924501756301,0.8428787238311245,-1.5927738535371694,-0.2044297885282052,-0.8063114772040872,1.4991432946867793
-13.97111007051214,-1.4238776348419655,-3.0551467585112224,-0.025644506053847462,0.051623196887125085,-0.5383587061554741
-17.106588011708702,0.2343557931424811,-2.665662486854295,1.1342914686345493,-1.395702065208199,-1.0700708126125518
-17.87266048219184,1.1634797172025981,-1.6458313278122199,0.8481297264682075,-1.671896160737435,0.5909830625108493
-19.25686354469398,-0.5114915334138457,-1.3038477988438983,-0.4662802965425147,-0.31692821913185476,0.2258134233399573
-20.063417951728034,-0.9292778352186674,-1.5334757492123583,-0.6750636695457478,-0.13154143208121716,-0.5126908304901813
-19.040835331626052,0.21199146128674318,-0.15883192476423094,-0.7714060505572709,0.14792839505043665,0.22854538489678752
-17.83501021035387,1.24531513708542,1.8517787208351952,-0.34711448738792383,0.2964265699331392,0.10399099828257469
-15.852566064996612,0.165638527090391,1.452135466833223,0.31975674506597634,-0.45210395206872556,0.31500630045842737
-13.136248508645783,-1.7455565516654465,0.10823952317702,-0.6941968194982018,0.00976417634309898,1.2081105472261702
-12.169599568816025,-0.7576321031623378,-1.013584534789472,-1.1933028571299644,0.7146913345882193,-0.6015855503543631
-10.06734352053272,0.10072716845331578,-2.099884931828386,-0.11071030430673538,0.5683317496588993,-2.4419361403704083
-4.8832571081082445,-1.5608053248161866,-1.055539214347727,0.2650577278876489,1.002020588462899,-0.7484852550410563
-1.7073231660805732,-1.1271338452831343,0.33529979689222733,0.5301140565128103,0.9746005637991998,0.47655382052124656
0.707667866250319,0.7476234676886714,0.2609817891960015,0.8319160150686492,0.5264639956490129,-0.3942225217226564
5.805057654902717,0.38832123799473184,2.1362871161474923,0.6007219616029064,0.9451441705908283,-0.3393960863898773
7.734794707245769,-0.1408417156262203,3.722398355563059,1.6537122297568614,0.5027415048390209,0.2405728632862882
7.696269570001921,-0.05638150874651156,1.8200216724496674,1.907166157376687,0.010001940048998615,0.7662304027122874
12.299217182263193,-0.5098322980905163,1.4344215131038718,-0.5698421792529988,1.1268917339098512,1.9117242407932298
14.381800234202535,-0.5583562768079726,2.183896625685826,-1.0993914763374886,0.7339842493832488,1.6269762537059604
11.12726325420172,-0.31477039550058544,-0.4334763166682323,0.34823317097039835,-1.3908154089045581,0.02344269448065081
11.640875946543636,-0.10804868424690794,-2.61696532985351,-0.8683765141475054,-1.7525666970143887,-0.1286467086945572
12.58289533424444,0.02424894051165522,-2.5266161866716823,-2.2355415984566918,-0.948540474192273,0.038937475614194535
8.783451748774196,0.02805437403965122,-2.9400117770232326,-0.8401127777895717,-0.6715179589193315,-0.705255601686213
7.198009797377284,1.3701512913400398,-2.228354495040551,0.28916828780042514,-0.41839206641337245,-0.35336652626491566
6.83473246583054,2.0507097189988284,-0.5762568387746009,0.23508360793048352,-0.3278129105303574,0.29689953016840337
3.430123407559942,-0.28417550050467044,-0.4583718914524629,0.5356197175180797,-0.590554695134405,-0.816283095492693
1.9780114074656348,-0.7327973611819405,-0.04613302916197587,0.6217943634306683,-0.2269452891465725,-1.5718648146256706
1.2393612352850343,1.7885716675187,1.0529282272504903,0.028543183594568512,1.0568629044424263,-0.47218958472619316
-2.1474713123292863,1.4962203600893202,1.204140060840234,-0.27543342596746057,1.4791950210505853,0.41469561774320113
-3.2857223370494486,-0.4233124902229251,1.3833040395425393,0.06981588869063667,0.1324592274723154,0.6854708387717026
-2.9187294540133344,-0.21594846414968683,1.522737366028453,0.005878950243423047,-0.5435086800606778,1.2860707738518762
-4.787387789502563,-0.09123266880601784,0.8804520552952456,-0.6881883394739858,0.0958957149994136,0.9864514249350279
-6.253718085409748,-0.8786446180029903,0.48338777401588484,-0.4704908400674704,-0.16905072800763232,-0.32777627496327794
-7.139320355473886,-0.7952444815000147,0.2605998149255941,0.3560444229634958,-0.5399110324454752,-0.6582434491280079
-8.20758447900861,0.004579916270587626,0.009216083498627207,0.42383834466080783,-0.056419783668204423,-0.40937640528695846
-7.7952659955565835,0.341751992040497,0.5262581660371115,0.629135562461433,-0.1754729427075883,-0.7846621829186062
-7.409741260244722,-0.4906762001710787,1.039119474043777,0.6766687160033575,0.04491560785307748,-0.6876274891969499
-7.207700470729827,-1.0540345174939114,0.30605508284963323,-0.23709573157501312,0.9273238962462209,-0.1509295902249884
-6.083188931266153,-0.0933000330135242,-1.0530609214093003,0.25850219234048943,0.40423164728939337,-0.39088011883346074
-5.676964883922305,0.5320418182284634,-1.5062627151008237,1.429164034759783,0.0034104749858125945,-0.6929281643931762
-4.391861821096995,0.26571503603918273,-1.0387826847765094,-0.060031383096922936,1.1204007251017907,-0.5811384567378275
-1.3345077198695365,0.17292713267737625,-1.137430869740709,-1.2565076115696376,0.8490464695438343,-0.26264529089595545
0.0608740112792339,0.12864630060681034,-1.6356358365613064,0.3765335268625854,-1.1317668126104221,0.8953442757982953
0.2944703005262725,0.45183804209060685,-1.3690930050715657,0.8699107927720873,-1.575663591416891,1.7980502427098246
0.8230978054919998,0.15070204071760188,-0.6735576646329006,-0.3620355021230871,0.060670929301949235,1.1157302521208823
1.7175388826667446,-1.286457062712759,0.26308820696748514,-0.6120674528276998,1.1141231302836403,0.4501205256200467
4.510947679224738,-1.009592513666921,0.9558129415149443,-0.9008466262671019,0.18055278235404323,0.5761694553356304
5.506883742229645,-0.2004389320484638,0.303665636157108,-0.9665105022347625,-0.9454742439930106,0.6959711589019875
2.9552766675502284,-1.023789715685334,-0.2542703227471016,0.408370245627715,-0.9031858728662906,0.9805619002851098
3.811189181232636,-0.004283903048226494,0.39283695544054903,0.14181197546990673,-0.45313595056789474,0.5869380421946847
6.782087337495462,1.2670519313013286,0.6264772579849022,-1.7586125778715476,-0.006704352679038956,-0.896898366232686
5.857192969553663,-0.4672780219385562,0.8231603551183408,-1.1308518829466803,0.08947674914556153,-1.59475130734225
4.786857198227103,0.11562458928194294,2.131635450921997,0.5234195016914286,0.3817264129988364,-1.4332138108097394
4.73396094611368,2.0229027172966223,2.6683998114469074,0.311079541266154,1.7414256239300454,-1.1726558693267806
3.454296496860957,-0.734028113078303,1.255749503416324,0.40413953763500515,1.139441472742355,-0.4774996537646018
3.866686197076656,-2.2005513504837992,-0.4373721260635467,0.8954377696056955,-1.8329945952250741,-0.7392222638206764
3.8558281986972864,0.4667206979044731,-0.9858319795176039,-0.12392854275405965,-1.8343322111172777,-1.4500598011517152
1.065209941369079,0.560398202353426,-0.9685806768312425,-0.5511509655599961,-0.03307359369480059,0.24079728546856022
0.44831926569107255,0.4910969524668724,-1.1186807724111678,0.5583194465756414,-0.5226783334028179,2.227551429749168
0.39661810541457526,2.886824846161616,-0.6998044114565801,1.033256609001991,-0.16643311857808227,1.9220414354845934
-2.4947497473361975,1.4560795606349275,-0.15737494062122442,1.1644797137426803,1.1272421000574966,1.3169288362205707
-3.537212077519432,-1.3271546028144516,-0.4029856006997211,1.3895643709513092,0.25599181256408177,0.5388030541048456
-2.8572032497910014,0.3339654773184544,0.3427321602997481,0.4410521206860124,0.3675264362040698,-0.6999314576647004
-3.8245109124084746,0.8783211256676018,1.3135383371231877,-0.41128798405752826,1.7001795809606506,-0.46419562002678266
-4.104622884879777,-1.3913012554360338,-0.27088775743316285,0.20198336752288895,0.7747636168069871,-0.1883419634972054
-3.856392255667482,-0.10346488194821121,-1.356771011262299,0.6379358780321283,0.013816532510500407,-0.8436080563971589
-4.455072244424336,2.2625601570877043,-0.12292716782280527,0.24975817316674842,0.46472245842528304,-0.25730603277916486
-3.712467777837963,-0.21981713537313605,-0.3126426251578829,-0.1610605964596931,-0.1621328873028,-0.0491062987438016
-2.5540243193851624,-3.440729240409539,-0.9900124316095821,-0.8418968749787871,-0.2746594452117551,-1.2809522834108082
-2.437431700835127,-2.4384489396113667,-0.04180906634280466,-1.6356238128162348,0.21354078097511411,-0.7477570478984752
-1.7404128980710623,-0.13450189586296943,-0.38668092005577637,-1.89952166007381,-0.48125840320388014,0.6767884789103409
-1.20017241557432,0.32458268482458863,-1.5755364446464597,-1.8428120172536975,-0.38604513323255285,0.3191217924426902
-1.7663765924319208,-0.04729603567672293,-1.2848450091682682,-1.1399689571665708,0.29269454626210833,-0.382170326438501
-1.5679858883383722,0.0197645582101665,-0.9613687313218195,0.5682949115451151,-1.1345382147625205,-0.3234836712076665
0.2406454718321996,0.6888553353661552,-0.2713308478925204,1.3436225657613632,-2.5531313983410278,0.5412559693513536
2.4762160548676952,1.1582941270223641,1.6029126035221017,-0.25738508038598856,-1.24637365708373,1.7286166015251447
3.1405697100317815,0.3676063036933601,2.745013988287885,-1.4128163171031638,0.4097187970020765,1.0813771236633318
